time_s,sport,exercise,camera_view,phase,pose_status,left_hip_angle_deg,right_hip_angle_deg,left_knee_angle_deg,right_knee_angle_deg,left_ankle_angle_deg,right_ankle_angle_deg,left_shoulder_angle_deg,right_shoulder_angle_deg,left_elbow_angle_deg,right_elbow_angle_deg,trunk_lean_angle_deg,athlete_depth_m,center_depth_m,barbell_detected,barbell_x_px,barbell_y_px,barbell_horizontal_displacement_px,barbell_vertical_displacement_px,barbell_vertical_velocity_px_s,barbell_horizontal_velocity_px_s,barbell_max_height_px,barbell_x_m,barbell_y_m,barbell_z_depth_m,barbell_horizontal_displacement_m,barbell_vertical_displacement_m,barbell_vertical_velocity_m_s,barbell_horizontal_velocity_m_s,barbell_max_height_m
0.044,Weightlifting,Clean & Jerk,Front View,Setup,Detected,55.18,76.11,158.42,156.97,147.05,161.43,126.5,111.7,174.03,163.76,108.43,3.116,8.483,False,,,,,,,,,,,,,,,
0.106,Weightlifting,Clean & Jerk,Front View,Setup,Detected,60.05,75.75,156.44,156.61,147.29,161.43,120.23,111.7,174.39,163.76,99.46,3.116,8.483,False,,,,,,,,,,,,,,,
0.167,Weightlifting,Clean & Jerk,Front View,Setup,Detected,69.83,79.16,152.7,156.23,146.31,161.43,108.8,107.92,173.29,163.76,71.57,3.148,8.254,False,,,,,,,,,,,,,,,
0.228,Weightlifting,Clean & Jerk,Front View,Setup,Detected,66.21,79.16,156.56,156.23,149.18,161.43,113.77,107.92,174.03,163.76,78.69,3.148,8.254,False,,,,,,,,,,,,,,,
0.293,Weightlifting,Clean & Jerk,Front View,Setup,Detected,60.61,80.31,156.64,158.14,148.16,162.19,119.74,107.92,173.39,163.76,90.0,3.132,8.144,False,,,,,,,,,,,,,,,
0.356,Weightlifting,Clean & Jerk,Front View,Setup,Detected,60.26,80.31,156.29,158.14,149.26,162.19,119.74,107.92,170.81,163.76,90.0,3.132,8.144,False,,,,,,,,,,,,,,,
0.42,Weightlifting,Clean & Jerk,Front View,Setup,Detected,60.26,80.31,156.29,157.39,148.16,161.43,119.74,107.92,169.51,163.76,90.0,3.116,8.603,False,,,,,,,,,,,,,,,
0.482,Weightlifting,Clean & Jerk,Front View,Setup,Detected,60.26,77.16,156.37,158.5,144.74,162.19,119.74,112.48,170.81,162.71,104.04,3.101,8.603,False,,,,,,,,,,,,,,,
0.545,Weightlifting,Clean & Jerk,Front View,Setup,Detected,60.26,68.49,156.45,157.66,142.61,162.84,119.74,120.91,170.81,162.18,120.96,3.101,8.726,False,,,,,,,,,,,,,,,
0.61,Weightlifting,Clean & Jerk,Front View,Setup,Detected,65.49,75.75,156.01,157.24,148.24,162.77,113.77,112.75,171.19,162.9,90.0,3.116,8.726,False,,,,,,,,,,,,,,,
0.675,Weightlifting,Clean & Jerk,Front View,Setup,Detected,70.82,82.87,155.55,156.87,150.5,162.77,108.06,104.74,171.19,163.41,59.04,3.054,8.483,False,,,,,,,,,,,,,,,
0.733,Weightlifting,Clean & Jerk,Front View,Setup,Detected,79.41,81.2,158.67,158.37,151.37,165.84,101.72,107.92,170.98,163.22,59.04,3.054,8.483,False,,,,,,,,,,,,,,,
0.795,Weightlifting,Clean & Jerk,Front View,Setup,Detected,73.07,80.07,158.67,156.46,152.4,165.06,106.93,107.92,173.38,163.22,68.2,3.069,7.932,False,,,,,,,,,,,,,,,
0.858,Weightlifting,Clean & Jerk,Front View,Setup,Detected,84.47,88.45,156.58,153.76,148.08,161.22,95.53,96.1,170.98,165.87,40.6,3.069,7.932,False,,,,,,,,,,,,,,,
0.92,Weightlifting,Clean & Jerk,Front View,Setup,Detected,89.64,91.39,154.86,153.34,147.09,161.22,89.27,92.74,171.14,165.87,33.69,3.148,8.254,False,,,,,,,,,,,,,,,
0.983,Weightlifting,Clean & Jerk,Front View,Setup,Detected,75.83,87.51,153.87,156.01,147.19,164.98,101.22,99.07,171.91,165.39,38.66,3.148,8.254,False,,,,,,,,,,,,,,,
1.044,Weightlifting,Clean & Jerk,Front View,Setup,Detected,64.79,84.03,154.26,156.39,147.19,164.98,112.64,102.92,170.84,165.39,63.43,3.085,8.483,False,,,,,,,,,,,,,,,
1.107,Weightlifting,Clean & Jerk,Front View,Setup,Detected,76.91,87.51,155.84,156.01,148.08,164.98,100.88,99.07,171.18,164.26,38.66,3.085,8.483,False,,,,,,,,,,,,,,,
1.168,Weightlifting,Clean & Jerk,Front View,Setup,Detected,76.91,87.51,155.76,156.01,149.1,164.98,100.88,99.07,172.45,164.26,38.66,3.101,8.144,False,,,,,,,,,,,,,,,
1.231,Weightlifting,Clean & Jerk,Front View,Setup,Detected,77.28,85.36,156.04,154.09,149.01,160.42,100.55,98.57,172.78,165.96,45.0,3.101,8.144,False,,,,,,,,,,,,,,,
1.294,Weightlifting,Clean & Jerk,Front View,Setup,Detected,87.9,87.51,155.49,155.22,149.85,160.42,89.25,97.55,174.36,165.96,29.74,3.132,8.037,False,,,,,,,,,,,,,,,
1.355,Weightlifting,Clean & Jerk,Front View,Setup,Detected,89.0,84.39,157.69,155.87,148.82,157.18,89.25,100.35,174.36,168.4,33.69,3.132,8.037,False,,,,,,,,,,,,,,,
1.417,Weightlifting,Clean & Jerk,Front View,Setup,Detected,89.0,88.24,157.76,155.87,148.9,157.18,89.25,96.07,174.36,168.83,29.74,3.132,8.144,False,,,,,,,,,,,,,,,
1.48,Weightlifting,Clean & Jerk,Front View,Setup,Detected,87.9,88.24,155.76,155.87,147.99,157.18,89.25,96.5,174.59,168.4,29.74,3.132,8.144,False,,,,,,,,,,,,,,,
1.543,Weightlifting,Clean & Jerk,Front View,Setup,Detected,89.26,88.24,155.47,155.87,149.18,157.18,88.59,96.5,172.44,168.4,35.54,3.148,7.831,False,,,,,,,,,,,,,,,
1.605,Weightlifting,Clean & Jerk,Front View,Setup,Detected,99.48,99.28,154.99,157.01,149.1,157.9,78.3,85.88,173.19,168.4,22.62,3.181,7.831,False,,,,,,,,,,,,,,,
1.666,Weightlifting,Clean & Jerk,Front View,Setup,Detected,99.48,99.64,154.99,157.28,149.1,160.97,78.3,85.88,173.19,168.4,22.62,3.132,8.144,False,,,,,,,,,,,,,,,
1.73,Weightlifting,Clean & Jerk,Front View,Setup,Detected,99.48,99.98,154.99,157.54,145.75,164.11,78.3,84.81,173.19,170.64,22.62,3.132,8.144,False,,,,,,,,,,,,,,,
1.792,Weightlifting,Clean & Jerk,Front View,Setup,Detected,99.48,99.98,154.99,157.62,145.75,163.59,77.97,83.72,173.76,172.89,22.62,3.165,8.254,False,,,,,,,,,,,,,,,
1.856,Weightlifting,Clean & Jerk,Front View,Setup,Detected,94.76,99.98,151.65,157.54,151.2,164.11,80.46,83.32,173.76,173.56,18.43,3.165,8.254,False,,,,,,,,,,,,,,,
1.916,Weightlifting,Clean & Jerk,Front View,Setup,Detected,92.0,99.98,150.79,157.45,151.86,164.03,82.58,83.32,173.52,173.56,14.04,3.165,8.483,False,,,,,,,,,,,,,,,
1.978,Weightlifting,Clean & Jerk,Front View,Setup,Detected,99.17,96.94,152.39,157.78,147.83,157.65,77.64,86.69,174.09,173.56,24.44,3.148,8.483,False,,,,,,,,,,,,,,,
2.041,Weightlifting,Clean & Jerk,Front View,Setup,Detected,97.06,95.84,151.82,155.94,145.86,152.73,80.46,86.69,173.76,173.56,30.96,3.148,8.483,False,,,,,,,,,,,,,,,
2.105,Weightlifting,Clean & Jerk,Front View,Setup,Detected,92.47,89.25,154.19,156.59,146.81,152.73,86.46,92.85,173.76,175.82,40.6,3.148,8.483,False,,,,,,,,,,,,,,,
2.166,Weightlifting,Clean & Jerk,Front View,Setup,Detected,86.29,85.4,154.53,156.69,146.81,152.83,92.98,96.71,173.76,175.82,50.19,3.085,8.254,False,,,,,,,,,,,,,,,
2.23,Weightlifting,Clean & Jerk,Front View,Setup,Detected,92.81,85.07,154.53,156.37,148.05,151.01,86.14,96.71,174.09,175.82,45.0,3.085,8.254,False,,,,,,,,,,,,,,,
2.293,Weightlifting,Clean & Jerk,Front View,Setup,Detected,92.81,84.74,153.58,156.13,144.76,148.28,86.46,97.41,173.52,174.23,45.0,3.116,8.367,False,,,,,,,,,,,,,,,
2.356,Weightlifting,Clean & Jerk,Front View,Setup,Detected,99.21,91.59,155.05,155.42,145.84,151.1,80.46,89.85,173.52,173.95,33.69,3.132,8.367,False,,,,,,,,,,,,,,,
2.418,Weightlifting,Clean & Jerk,Front View,Setup,Detected,98.86,94.76,154.7,154.24,145.84,147.47,80.79,86.3,172.11,173.95,30.96,3.181,8.367,False,,,,,,,,,,,,,,,
2.48,Weightlifting,Clean & Jerk,Front View,Setup,Detected,94.78,97.49,153.35,156.2,143.72,151.1,83.39,84.02,172.11,175.52,21.8,3.181,8.367,False,,,,,,,,,,,,,,,
2.543,Weightlifting,Clean & Jerk,Front View,Setup,Detected,94.78,97.13,153.47,155.92,142.58,151.19,83.39,84.02,172.33,175.52,21.8,3.132,8.726,False,,,,,,,,,,,,,,,
2.603,Weightlifting,Clean & Jerk,Front View,Setup,Detected,74.64,92.6,153.0,154.34,142.13,150.4,102.16,87.76,172.11,175.52,18.43,3.132,8.726,False,,,,,,,,,,,,,,,
2.666,Weightlifting,Clean & Jerk,Front View,Setup,Detected,72.75,91.46,151.65,152.41,142.23,149.6,101.5,87.76,174.28,175.52,9.46,3.116,7.831,False,,,,,,,,,,,,,,,
2.73,Weightlifting,Clean & Jerk,Front View,Setup,Detected,80.8,95.2,154.06,152.3,142.13,149.49,96.72,84.02,172.23,175.52,14.04,3.132,7.831,False,,,,,,,,,,,,,,,
2.792,Weightlifting,Clean & Jerk,Front View,Setup,Detected,78.91,96.71,153.0,154.51,142.13,150.19,97.56,85.11,172.23,173.29,7.13,3.085,8.367,False,,,,,,,,,,,,,,,
2.863,Weightlifting,Clean & Jerk,Front View,Setup,Detected,80.98,95.6,151.55,153.39,142.13,150.19,94.36,84.02,171.89,176.66,0.0,3.085,8.367,False,,,,,,,,,,,,,,,
2.919,Weightlifting,Clean & Jerk,Front View,Setup,Detected,80.98,98.73,150.64,153.0,138.96,150.19,94.36,80.88,171.89,175.98,0.0,3.165,8.483,False,,,,,,,,,,,,,,,
2.978,Weightlifting,Clean & Jerk,Front View,Setup,Detected,72.8,95.6,150.93,153.39,138.84,147.37,102.96,84.4,172.11,175.98,0.0,3.165,8.483,False,,,,,,,,,,,,,,,
3.041,Weightlifting,Clean & Jerk,Front View,Setup,Detected,62.98,91.86,149.12,153.39,138.05,147.37,110.99,88.54,173.95,175.89,0.0,3.148,8.367,False,,,,,,,,,,,,,,,
3.103,Weightlifting,Clean & Jerk,Front View,Setup,Detected,63.21,88.3,149.24,153.77,137.15,144.67,111.78,92.47,174.2,175.89,33.69,3.165,8.367,False,,,,,,,,,,,,,,,
3.165,Weightlifting,Clean & Jerk,Front View,Setup,Detected,63.73,90.0,150.28,154.13,137.15,144.67,112.3,90.74,175.51,177.41,33.69,3.132,8.144,False,,,,,,,,,,,,,,,
3.227,Weightlifting,Clean & Jerk,Front View,Setup,Detected,81.03,94.56,151.59,155.42,143.06,145.58,96.04,86.56,173.43,177.41,15.95,3.132,8.144,False,,,,,,,,,,,,,,,
3.289,Weightlifting,Clean & Jerk,Front View,Setup,Detected,83.88,101.82,150.62,155.05,143.18,148.28,92.83,78.54,172.7,178.13,5.71,3.181,8.982,False,,,,,,,,,,,,,,,
3.354,Weightlifting,Clean & Jerk,Front View,Setup,Detected,80.68,102.2,148.88,155.42,137.85,146.92,94.05,78.54,172.7,178.13,0.0,3.181,8.982,False,,,,,,,,,,,,,,,
3.414,Weightlifting,Clean & Jerk,Front View,Setup,Detected,78.05,102.2,147.41,155.42,135.96,149.85,95.09,78.54,172.7,178.9,5.71,3.181,8.254,False,,,,,,,,,,,,,,,
3.477,Weightlifting,Clean & Jerk,Front View,Setup,Detected,80.1,105.63,150.09,155.33,133.51,149.76,95.44,75.49,173.95,177.41,5.19,3.181,8.254,False,,,,,,,,,,,,,,,
3.539,Weightlifting,Clean & Jerk,Front View,Setup,Detected,80.55,110.85,150.32,154.95,133.29,146.82,96.89,70.99,172.5,176.3,9.46,3.215,8.367,False,,,,,,,,,,,,,,,
3.603,Weightlifting,Clean & Jerk,Front View,Setup,Detected,80.72,105.26,152.29,155.77,136.25,153.65,96.71,75.49,173.29,178.52,10.3,3.215,8.367,False,,,,,,,,,,,,,,,
3.665,Weightlifting,Clean & Jerk,Front View,Setup,Detected,76.33,103.17,151.96,155.77,138.54,153.65,101.05,76.45,172.92,179.64,5.71,3.148,8.603,False,,,,,,,,,,,,,,,
3.728,Weightlifting,Clean & Jerk,Front View,Setup,Detected,75.08,108.05,148.69,155.38,136.52,153.65,102.15,72.31,170.5,178.18,10.3,3.165,8.603,False,,,,,,,,,,,,,,,
3.789,Weightlifting,Clean & Jerk,Front View,Setup,Detected,75.51,106.04,148.99,156.64,134.2,149.27,102.15,75.49,170.76,178.52,11.31,3.165,8.982,False,,,,,,,,,,,,,,,
3.851,Weightlifting,Clean & Jerk,Front View,Setup,Detected,90.34,112.83,152.76,157.75,138.24,149.19,90.33,69.89,168.56,178.52,8.13,3.165,8.982,False,,,,,,,,,,,,,,,
3.911,Weightlifting,Clean & Jerk,Front View,Setup,Detected,84.24,107.23,152.76,157.75,138.24,149.19,95.05,74.74,169.94,179.27,14.04,3.181,8.367,False,,,,,,,,,,,,,,,
3.975,Weightlifting,Clean & Jerk,Front View,Setup,Detected,82.23,106.66,150.73,156.17,135.66,146.13,94.79,73.74,171.1,178.15,12.99,3.181,8.367,False,,,,,,,,,,,,,,,
4.04,Weightlifting,Clean & Jerk,Front View,Setup,Detected,87.31,106.66,150.48,156.17,134.74,146.13,89.6,74.13,171.65,177.76,8.13,3.198,8.037,False,,,,,,,,,,,,,,,
4.103,Weightlifting,Clean & Jerk,Front View,Setup,Detected,77.73,110.05,147.8,158.21,135.47,146.96,97.82,73.11,171.25,176.6,18.43,3.198,8.037,False,,,,,,,,,,,,,,,
4.163,Weightlifting,Clean & Jerk,Front View,Setup,Detected,74.23,106.26,147.8,156.67,135.47,147.03,101.73,75.29,169.47,176.6,15.26,3.148,8.144,False,,,,,,,,,,,,,,,
4.234,Weightlifting,Clean & Jerk,Front View,Setup,Detected,75.32,107.23,148.89,157.75,135.47,143.24,100.47,75.88,170.73,177.35,21.8,3.165,8.144,False,,,,,,,,,,,,,,,
4.29,Weightlifting,Clean & Jerk,Front View,Setup,Detected,75.32,103.8,148.89,158.64,135.47,147.03,100.47,79.32,170.94,177.35,23.96,3.198,8.367,False,,,,,,,,,,,,,,,
4.355,Weightlifting,Clean & Jerk,Front View,Setup,Detected,86.86,100.45,149.27,158.92,137.15,145.29,91.97,83.01,169.52,177.71,0.0,3.181,8.367,False,,,,,,,,,,,,,,,
4.415,Weightlifting,Clean & Jerk,Front View,Setup,Detected,88.86,96.51,149.71,158.92,135.62,145.29,91.14,86.2,168.8,179.24,6.34,3.101,8.367,False,,,,,,,,,,,,,,,
4.478,Weightlifting,Clean & Jerk,Front View,Setup,Detected,100.55,99.28,151.33,156.93,134.34,144.46,80.41,81.87,168.56,179.63,9.46,3.101,8.367,False,,,,,,,,,,,,,,,
4.54,Weightlifting,Clean & Jerk,Front View,Setup,Detected,100.55,99.28,151.33,156.93,134.34,144.46,80.41,83.01,168.56,176.21,9.46,3.132,8.254,False,,,,,,,,,,,,,,,
4.602,Weightlifting,Clean & Jerk,Front View,Setup,Detected,74.83,89.04,152.17,156.06,130.55,143.16,104.04,90.96,172.61,179.59,0.0,3.148,8.254,False,,,,,,,,,,,,,,,
4.665,Weightlifting,Clean & Jerk,Front View,Setup,Detected,70.43,89.04,152.17,156.06,130.55,143.16,106.31,90.96,176.07,179.59,14.04,3.165,8.483,False,,,,,,,,,,,,,,,
4.729,Weightlifting,Clean & Jerk,Front View,Setup,Detected,69.3,87.12,151.3,153.4,132.9,141.38,108.03,90.96,174.06,179.59,0.0,3.148,8.483,False,,,,,,,,,,,,,,,
4.791,Weightlifting,Clean & Jerk,Front View,Setup,Detected,68.63,83.42,150.5,153.81,132.78,138.88,106.46,95.07,175.63,179.59,18.43,3.198,8.603,False,,,,,,,,,,,,,,,
4.853,Weightlifting,Clean & Jerk,Front View,Setup,Detected,78.09,83.42,150.5,153.81,132.78,136.52,98.97,95.07,173.66,179.59,11.31,3.198,8.603,False,,,,,,,,,,,,,,,
4.915,Weightlifting,Clean & Jerk,Front View,Setup,Detected,87.06,83.42,150.62,153.81,131.08,136.52,89.63,95.07,173.76,179.59,8.13,3.132,8.144,False,,,,,,,,,,,,,,,
4.978,Weightlifting,Clean & Jerk,Front View,Setup,Detected,82.67,83.42,150.62,153.81,131.08,138.88,94.4,95.44,173.39,178.85,9.46,3.132,8.144,False,,,,,,,,,,,,,,,
5.04,Weightlifting,Clean & Jerk,Front View,Setup,Detected,76.73,87.53,149.98,153.81,131.08,141.38,99.69,90.96,174.66,179.22,0.0,3.132,8.144,False,,,,,,,,,,,,,,,
5.102,Weightlifting,Clean & Jerk,Front View,Setup,Detected,75.69,87.53,148.07,153.81,130.2,141.38,98.54,90.96,175.52,179.22,0.0,3.132,8.144,False,,,,,,,,,,,,,,,
5.165,Weightlifting,Clean & Jerk,Front View,Setup,Detected,74.67,87.53,146.02,153.81,131.0,144.03,98.54,90.96,175.52,179.22,0.0,3.165,8.254,False,,,,,,,,,,,,,,,
5.227,Weightlifting,Clean & Jerk,Front View,Setup,Detected,54.28,83.82,146.47,154.11,129.18,143.93,119.69,94.71,175.5,179.95,90.0,3.165,8.254,False,,,,,,,,,,,,,,,
5.291,Weightlifting,Clean & Jerk,Front View,Setup,Detected,52.87,82.71,148.63,152.18,129.92,143.1,120.31,94.71,178.97,179.95,116.57,3.198,8.367,False,,,,,,,,,,,,,,,
5.354,Weightlifting,Clean & Jerk,Front View,Setup,Detected,56.49,91.46,148.63,153.81,129.92,146.82,116.33,86.66,179.33,179.58,45.0,3.198,8.367,False,,,,,,,,,,,,,,,
5.415,Weightlifting,Clean & Jerk,Front View,Setup,Detected,61.21,95.2,150.55,153.81,130.83,146.82,113.54,82.93,177.15,179.23,26.57,3.165,8.254,False,,,,,,,,,,,,,,,
5.477,Weightlifting,Clean & Jerk,Front View,Setup,Detected,65.3,87.92,152.37,154.11,126.87,150.91,113.23,89.82,175.06,178.87,33.69,3.165,8.254,False,,,,,,,,,,,,,,,
5.541,Weightlifting,Clean & Jerk,Front View,Setup,Detected,70.11,88.86,152.11,153.81,125.15,153.95,107.65,89.63,175.15,180.0,14.04,3.198,8.144,False,,,,,,,,,,,,,,,
5.603,Weightlifting,Clean & Jerk,Front View,Setup,Detected,64.68,88.86,151.44,153.91,127.0,152.92,111.22,89.63,177.58,180.0,0.0,3.215,8.144,False,,,,,,,,,,,,,,,
5.665,Weightlifting,Clean & Jerk,Front View,Setup,Detected,64.04,89.26,149.79,154.21,125.98,152.83,111.22,89.27,176.34,179.27,0.0,3.132,7.932,False,,,,,,,,,,,,,,,
5.728,Weightlifting,Clean & Jerk,Front View,Setup,Detected,59.14,85.24,150.42,154.49,129.79,152.73,117.5,94.02,175.89,179.63,45.0,3.132,7.932,False,,,,,,,,,,,,,,,
5.789,Weightlifting,Clean & Jerk,Front View,Setup,Detected,55.01,80.66,149.88,154.49,133.43,152.73,120.74,98.97,176.39,180.0,180.0,3.215,8.367,False,,,,,,,,,,,,,,,
5.85,Weightlifting,Clean & Jerk,Front View,Setup,Detected,87.73,92.64,148.59,153.31,133.43,152.73,86.84,85.82,175.98,180.0,6.34,3.198,8.367,False,,,,,,,,,,,,,,,
5.912,Weightlifting,Clean & Jerk,Front View,Setup,Detected,95.9,99.85,148.12,152.88,133.43,149.66,77.85,77.8,176.34,179.63,4.4,3.148,8.254,False,,,,,,,,,,,,,,,
5.976,Weightlifting,Clean & Jerk,Front View,Setup,Detected,91.11,80.66,150.29,154.49,136.6,149.66,84.66,98.6,177.58,179.24,18.43,3.148,8.254,False,,,,,,,,,,,,,,,
6.035,Weightlifting,Clean & Jerk,Front View,Setup,Detected,86.42,78.86,150.56,153.4,139.87,149.66,90.95,99.31,175.44,179.24,30.96,3.198,8.603,False,,,,,,,,,,,,,,,
6.096,Weightlifting,Clean & Jerk,Front View,Setup,Detected,90.43,78.86,148.57,153.31,133.55,149.56,85.48,99.31,175.81,179.24,26.57,3.198,8.603,False,,,,,,,,,,,,,,,
6.159,Weightlifting,Clean & Jerk,Front View,Setup,Detected,92.16,78.46,148.45,153.01,128.82,149.66,84.47,99.31,174.66,179.24,33.69,3.181,8.852,False,,,,,,,,,,,,,,,
6.22,Weightlifting,Clean & Jerk,Front View,Setup,Detected,53.79,78.86,150.16,153.31,131.65,146.63,123.26,99.31,173.82,179.24,116.57,3.198,8.852,False,,,,,,,,,,,,,,,
6.283,Weightlifting,Clean & Jerk,Front View,Setup,Detected,47.77,77.79,149.79,151.39,131.51,144.28,126.79,99.31,175.81,179.24,180.0,3.148,8.982,False,,,,,,,,,,,,,,,
6.344,Weightlifting,Clean & Jerk,Front View,Setup,Detected,69.04,77.79,150.02,151.39,133.11,144.28,106.82,98.95,174.74,178.88,45.0,3.148,8.982,False,,,,,,,,,,,,,,,
6.409,Weightlifting,Clean & Jerk,Front View,Setup,Detected,83.88,77.79,149.61,151.39,133.11,144.28,90.86,98.95,175.45,178.88,21.8,3.215,8.483,False,,,,,,,,,,,,,,,
6.471,Weightlifting,Clean & Jerk,Front View,Setup,Detected,68.63,78.24,149.61,153.2,131.51,146.52,106.31,98.46,175.25,177.76,45.0,3.215,8.483,False,,,,,,,,,,,,,,,
6.533,Weightlifting,Clean & Jerk,Front View,Setup,Detected,68.63,77.85,149.47,152.91,131.37,146.63,106.7,98.46,174.86,177.76,45.0,3.165,8.254,False,,,,,,,,,,,,,,,
6.596,Weightlifting,Clean & Jerk,Front View,Setup,Detected,82.67,77.85,149.47,152.91,131.37,146.63,91.22,98.46,176.57,177.76,21.8,3.198,8.254,False,,,,,,,,,,,,,,,
6.66,Weightlifting,Clean & Jerk,Front View,Setup,Detected,88.61,77.85,148.57,152.91,128.52,146.63,84.95,98.46,178.16,177.76,26.57,3.198,8.726,False,,,,,,,,,,,,,,,
6.721,Weightlifting,Clean & Jerk,Front View,Setup,Detected,92.64,84.82,148.89,152.07,132.82,146.63,80.49,90.64,178.16,177.76,18.43,3.181,8.726,False,,,,,,,,,,,,,,,
6.783,Weightlifting,Clean & Jerk,Front View,Setup,Detected,96.81,83.7,148.89,150.1,132.82,145.78,76.01,90.64,178.47,177.76,16.7,3.148,8.254,False,,,,,,,,,,,,,,,
6.845,Weightlifting,Clean & Jerk,Front View,Setup,Detected,104.82,90.48,146.26,149.52,130.29,147.03,68.27,83.39,174.63,177.76,15.95,3.148,8.254,False,,,,,,,,,,,,,,,
6.907,Weightlifting,Clean & Jerk,Front View,Setup,Detected,108.15,93.2,146.26,150.66,128.46,147.03,64.6,81.81,174.97,177.76,11.31,3.165,8.852,False,,,,,,,,,,,,,,,
6.97,Weightlifting,Clean & Jerk,Front View,Setup,Detected,108.15,89.91,146.26,151.22,128.46,145.78,64.27,85.55,175.56,177.76,12.09,3.165,8.852,False,,,,,,,,,,,,,,,
7.03,Weightlifting,Clean & Jerk,Front View,Setup,Detected,104.82,90.34,146.26,150.69,130.29,142.03,67.93,85.55,175.23,177.76,12.99,3.132,8.367,False,,,,,,,,,,,,,,,
7.095,Weightlifting,Clean & Jerk,Front View,Setup,Detected,107.79,87.53,145.38,152.66,130.93,145.67,64.95,89.82,175.23,179.28,18.43,3.132,8.367,False,,,,,,,,,,,,,,,
7.159,Weightlifting,Clean & Jerk,Front View,Setup,Detected,107.79,91.05,145.38,152.25,130.93,145.67,64.95,87.02,175.23,178.76,17.1,3.116,8.603,False,,,,,,,,,,,,,,,
7.22,Weightlifting,Clean & Jerk,Front View,Setup,Detected,81.42,84.82,145.38,151.22,130.93,145.78,90.69,90.98,177.15,178.89,23.2,3.116,8.603,False,,,,,,,,,,,,,,,
7.283,Weightlifting,Clean & Jerk,Front View,Setup,Detected,66.64,84.82,145.86,151.22,130.93,145.78,106.7,90.98,176.39,178.89,36.87,3.132,8.254,False,,,,,,,,,,,,,,,
7.344,Weightlifting,Clean & Jerk,Front View,Setup,Detected,82.86,85.25,145.38,151.54,130.93,145.67,90.5,90.98,175.89,179.28,29.74,3.132,8.254,False,,,,,,,,,,,,,,,
