time_s,athlete_depth_m,center_depth_m
0.074,3.779,7.558
0.17,3.779,7.558
0.262,3.733,7.288
0.35,3.733,7.288
0.443,3.802,7.849
0.523,3.802,7.849
0.601,3.756,7.652
0.698,3.756,7.652
0.787,3.756,7.376
0.878,3.756,7.376
0.959,3.756,7.951
1.036,3.756,7.951
1.129,3.71,7.951
1.204,3.71,7.951
1.283,3.756,7.849
1.361,3.733,7.849
1.451,3.71,7.466
1.538,3.71,7.466
1.616,3.802,7.652
1.696,3.802,7.652
1.791,3.733,7.288
1.888,3.733,7.288
1.98,3.71,7.288
2.075,3.71,7.288
2.17,3.71,7.202
2.263,3.71,7.202
2.359,3.733,7.202
2.451,3.733,7.202
2.543,3.756,7.749
2.63,3.733,7.749
2.72,3.756,7.288
2.813,3.756,7.288
2.893,3.756,7.466
2.985,3.756,7.466
3.071,3.733,7.558
3.166,3.733,7.558
3.258,3.756,7.749
3.357,3.756,7.749
3.457,3.779,7.652
3.557,3.779,7.652
3.667,3.733,7.849
3.781,3.733,7.849
3.902,3.756,8.055
4.008,3.756,8.055
4.122,3.756,7.749
4.229,3.756,7.749
4.334,3.779,7.466
4.43,3.802,7.466
4.534,3.779,7.951
4.636,3.779,7.951
4.757,3.756,7.558
4.858,3.756,7.558
4.964,3.802,7.558
5.061,3.802,7.558
5.157,3.756,7.558
5.266,3.756,7.558
5.373,3.71,8.055
5.469,3.71,8.055
5.563,3.802,7.951
5.672,3.802,7.951
5.78,3.756,7.376
5.887,3.756,7.376
5.997,3.802,7.749
6.103,3.802,7.749
6.215,3.802,7.749
6.314,3.802,7.749
6.434,3.826,7.849
6.544,3.826,7.849
6.657,3.802,7.749
6.763,3.802,7.749
6.874,3.802,7.288
6.986,3.802,7.288
7.085,3.826,7.558
7.182,3.85,7.558
7.278,3.802,7.466
7.373,3.802,7.466
7.47,3.802,7.749
7.558,3.802,7.749
7.65,3.826,7.749
7.748,3.826,7.749
7.846,3.802,8.163
7.939,3.802,8.163
8.03,3.756,7.652
8.127,3.756,7.652
8.217,3.802,8.273
8.3,3.802,8.273
8.389,3.779,7.749
8.483,3.779,7.749
8.567,3.756,7.652
8.66,3.756,7.652
8.761,3.802,7.652
8.853,3.802,7.652
8.951,3.756,7.118
9.047,3.756,7.118
9.15,3.779,7.558
9.249,3.779,7.558
9.347,3.756,7.652
9.437,3.756,7.652
9.533,3.779,7.466
9.631,3.779,7.466
9.723,3.802,7.202
9.831,3.802,7.202
9.93,3.779,7.037
10.023,3.779,7.037
10.126,3.802,7.466
10.232,3.802,7.466
10.319,3.826,7.376
10.414,3.826,7.376
10.511,3.756,7.466
10.6,3.756,7.466
10.707,3.779,7.558
10.815,3.779,7.558
10.912,3.826,7.118
11.02,3.85,7.118
11.134,3.85,7.037
11.243,3.85,7.037
11.338,3.826,7.849
11.43,3.826,7.849
11.525,3.802,7.466
11.616,3.802,7.466
11.715,3.826,7.652
11.81,3.826,7.652
11.902,3.779,7.849
11.997,3.756,7.849
12.097,3.85,7.466
12.202,3.85,7.466
12.307,3.826,7.951
12.415,3.826,7.951
12.509,3.826,7.466
12.61,3.826,7.466
12.711,3.826,7.652
12.808,3.826,7.652
12.9,3.826,8.163
12.994,3.826,8.163
13.084,3.875,7.466
13.188,3.875,7.466
13.297,3.802,7.118
13.419,3.802,7.118
13.517,3.756,7.652
13.637,3.756,7.652
13.736,3.826,7.558
13.839,3.826,7.558
13.94,3.85,7.558
14.042,3.85,7.558
14.145,3.875,7.951
14.243,3.875,7.951
14.347,3.826,7.951
14.448,3.826,7.951
14.538,3.85,7.466
14.644,3.85,7.466
14.755,3.826,7.652
14.872,3.826,7.652
14.985,3.826,7.749
15.092,3.826,7.749
15.212,3.826,7.558
15.329,3.826,7.558
15.43,3.802,7.849
15.529,3.826,7.849
15.642,3.85,8.163
15.757,3.85,8.163
15.867,3.826,7.202
15.97,3.826,7.202
16.08,3.85,7.749
16.179,3.85,7.749
16.283,3.85,7.951
16.387,3.85,7.951
16.491,3.826,7.652
16.587,3.826,7.652
16.689,3.826,7.202
16.798,3.826,7.202
16.91,3.85,8.055
17.018,3.85,8.055
17.125,3.826,7.951
17.22,3.826,7.951
17.316,3.802,8.055
17.407,3.802,8.055
17.501,3.826,7.749
17.597,3.826,7.749
17.701,3.802,7.288
17.81,3.802,7.288
17.922,3.779,7.288
18.03,3.779,7.288
18.128,3.779,7.376
18.235,3.779,7.376
18.327,3.756,7.652
18.423,3.756,7.652
18.514,3.779,7.951
18.603,3.779,7.951
18.701,3.826,7.849
18.798,3.826,7.849
18.897,3.802,8.055
18.988,3.802,8.055
19.082,3.756,7.466
19.177,3.756,7.466
19.27,3.779,7.466
19.363,3.779,7.466
19.456,3.85,7.749
19.546,3.85,7.749
19.627,3.802,7.558
19.725,3.802,7.558
19.839,3.779,7.849
19.939,3.779,7.849
20.027,3.826,7.951
20.123,3.826,7.951
20.218,3.899,7.558
20.309,3.899,7.558
20.401,3.875,7.288
20.489,3.875,7.288
20.572,3.779,7.652
20.672,3.779,7.652
20.766,3.85,7.466
20.856,3.85,7.466
20.965,3.85,7.951
21.066,3.85,7.951
21.154,3.85,7.849
21.251,3.85,7.849
21.34,3.826,7.849
21.434,3.826,7.849
21.527,3.756,7.466
21.623,3.756,7.466
21.713,3.802,6.957
21.796,3.802,6.957
21.902,3.826,7.652
21.986,3.826,7.652
22.083,3.802,7.558
22.174,3.802,7.558
22.267,3.826,7.652
22.361,3.826,7.652
22.453,3.826,7.466
22.548,3.826,7.466
22.641,3.779,7.466
22.737,3.779,7.466
22.83,3.802,8.055
22.932,3.802,8.055
23.022,3.826,7.466
23.115,3.826,7.466
23.208,3.802,7.951
23.301,3.802,7.951
23.396,3.826,7.466
23.486,3.826,7.466
23.583,3.779,7.652
23.677,3.779,7.652
23.771,3.802,7.652
23.87,3.802,7.652
23.962,3.826,7.652
24.058,3.826,7.652
24.147,3.779,7.558
24.253,3.779,7.558
24.35,3.779,7.558
24.458,3.779,7.558
24.552,3.826,7.951
24.649,3.826,7.951
24.74,3.802,7.749
24.838,3.802,7.749
24.935,3.779,7.288
25.039,3.779,7.288
25.141,3.802,7.652
25.25,3.802,7.652
25.337,3.875,7.652
25.437,3.875,7.652
25.537,3.826,7.037
25.628,3.826,7.037
25.728,3.826,7.652
25.838,3.826,7.652
25.951,3.779,8.055
26.073,3.779,8.055
26.177,3.875,7.558
26.288,3.875,7.558
26.393,3.802,7.849
26.493,3.802,7.849
26.589,3.826,7.652
26.68,3.826,7.652
26.795,3.779,7.037
26.904,3.779,7.037
27.006,3.802,7.376
27.1,3.802,7.376
27.191,3.756,7.849
27.288,3.756,7.849
27.394,3.875,8.386
27.499,3.875,8.386
27.591,3.826,8.055
27.688,3.826,8.055
27.783,3.826,7.749
27.883,3.826,7.749
27.989,3.779,7.466
28.09,3.779,7.466
28.2,3.756,7.558
28.302,3.779,7.558
28.4,3.779,8.055
28.494,3.779,8.055
28.587,3.756,8.055
28.687,3.779,8.055
28.783,3.802,7.288
28.884,3.802,7.288
28.989,3.85,7.749
29.084,3.85,7.749
29.18,3.826,7.849
29.272,3.826,7.849
29.37,3.85,7.951
29.467,3.85,7.951
29.571,3.802,7.466
29.674,3.802,7.466
29.773,3.802,7.849
29.869,3.802,7.849
29.965,3.826,7.652
30.057,3.826,7.652
30.149,3.733,7.288
30.252,3.733,7.288
30.341,3.779,7.558
30.433,3.779,7.558
30.526,3.779,7.288
30.619,3.779,7.288
30.715,3.779,7.749
30.808,3.779,7.749
30.914,3.802,7.652
31.01,3.802,7.652
31.114,3.802,8.163
31.203,3.802,8.163
31.296,3.779,7.288
31.387,3.802,7.288
31.469,3.802,7.376
31.563,3.802,7.376
31.656,3.756,8.273
31.754,3.756,8.273
31.858,3.756,7.652
31.943,3.756,7.652
32.037,3.826,7.466
32.127,3.826,7.466
32.225,3.779,7.466
32.314,3.779,7.466
32.393,3.756,8.055
32.485,3.756,8.055
32.567,3.779,7.376
32.659,3.779,7.376
32.753,3.802,7.118
32.854,3.802,7.118
32.952,3.733,7.849
33.041,3.733,7.849
33.133,3.802,7.749
33.225,3.802,7.749
33.305,3.779,7.849
33.384,3.779,7.849
33.462,3.779,7.749
33.545,3.779,7.749
33.636,3.779,7.652
33.717,3.779,7.652
33.816,3.779,7.558
33.911,3.779,7.558
34.004,3.779,7.849
34.105,3.779,7.849
34.204,3.779,7.376
34.309,3.779,7.376
34.401,3.756,7.466
34.494,3.779,7.466
34.587,3.756,7.202
34.688,3.756,7.202
34.776,3.756,7.652
34.879,3.756,7.652
34.979,3.779,7.849
35.071,3.779,7.849
35.164,3.779,7.558
35.267,3.779,7.558
35.35,3.756,7.376
35.448,3.756,7.376
35.549,3.756,7.288
35.642,3.756,7.288
35.746,3.756,7.288
35.882,3.756,7.288
35.99,3.71,7.466
36.109,3.733,7.466
36.225,3.802,7.118
36.342,3.802,7.118
36.462,3.756,7.749
36.572,3.756,7.749
36.692,3.756,8.055
36.815,3.756,8.055
36.942,3.756,7.652
37.068,3.756,7.652
37.179,3.802,7.288
37.298,3.802,7.288
37.401,3.756,7.849
37.524,3.756,7.849
37.636,3.756,7.466
37.748,3.756,7.466
37.86,3.756,7.118
37.973,3.756,7.118
38.079,3.71,7.376
38.19,3.71,7.376
38.284,3.779,8.055
38.377,3.779,8.055
38.483,3.756,7.466
38.591,3.756,7.466
38.701,3.756,7.558
38.823,3.756,7.558
38.952,3.756,7.749
39.066,3.756,7.749
39.18,3.756,7.466
39.294,3.756,7.466
39.398,3.756,7.466
39.514,3.756,7.466
39.62,3.756,7.652
39.729,3.756,7.652
39.855,3.802,7.376
39.965,3.802,7.376
40.069,3.733,7.376
40.171,3.733,7.376
40.283,3.756,7.558
40.412,3.756,7.558
40.532,3.756,7.466
40.645,3.756,7.466
40.751,3.756,7.558
40.848,3.779,7.558
40.964,3.756,7.037
41.08,3.756,7.037
41.197,3.733,7.749
41.312,3.733,7.749
41.461,3.733,7.037
41.562,3.733,7.037
41.666,3.756,7.749
41.773,3.756,7.749
41.879,3.733,7.652
41.974,3.733,7.652
42.068,3.756,7.652
42.16,3.756,7.652
42.247,3.733,7.558
42.342,3.733,7.558
42.439,3.733,7.558
42.535,3.733,7.558
42.634,3.733,7.652
42.727,3.733,7.652
42.825,3.756,7.951
42.922,3.756,7.951
43.009,3.756,7.652
43.103,3.756,7.652
43.201,3.733,7.288
43.291,3.733,7.288
43.384,3.756,7.951
43.477,3.756,7.951
43.572,3.733,7.558
43.664,3.733,7.558
43.771,3.733,7.849
43.863,3.733,7.849
43.958,3.756,8.055
44.045,3.756,8.055
44.139,3.733,7.558
44.249,3.733,7.558
44.352,3.733,7.652
44.436,3.733,7.652
44.536,3.71,7.652
44.62,3.71,7.652
44.703,3.733,7.376
44.796,3.733,7.376
44.894,3.756,8.055
44.988,3.756,8.055
45.088,3.733,7.376
45.179,3.733,7.376
45.274,3.733,7.466
45.369,3.733,7.466
45.462,3.733,7.288
45.559,3.733,7.288
45.648,3.756,7.849
45.752,3.756,7.849
45.852,3.733,7.376
45.958,3.733,7.376
46.041,3.756,7.466
46.141,3.756,7.466
46.232,3.779,7.652
46.329,3.779,7.652
46.427,3.733,7.749
46.524,3.733,7.749
46.62,3.71,7.652
46.723,3.71,7.652
46.848,3.756,7.749
46.968,3.756,7.749
47.062,3.71,8.055
47.163,3.71,8.055
47.283,3.71,7.558
47.379,3.71,7.558
47.48,3.733,7.652
47.603,3.733,7.652
47.716,3.733,7.376
47.819,3.733,7.376
47.941,3.756,8.055
48.05,3.733,8.055
48.174,3.733,7.037
48.3,3.733,7.037
48.417,3.71,7.749
48.53,3.71,7.749
48.65,3.756,7.652
48.761,3.756,7.652
48.892,3.733,7.849
49.002,3.733,7.849
49.108,3.71,7.558
49.228,3.71,7.558
49.343,3.756,7.652
49.457,3.756,7.652
49.559,3.756,8.055
49.652,3.756,8.055
49.767,3.71,7.749
49.888,3.71,7.749
50.01,3.71,7.466
50.123,3.71,7.466
50.244,3.756,7.749
50.352,3.756,7.749
50.457,3.756,7.749
50.591,3.756,7.749
50.714,3.756,8.055
50.822,3.756,8.055
50.935,3.733,7.652
51.046,3.733,7.652
51.159,3.71,7.376
51.284,3.71,7.376
51.413,3.756,7.951
51.546,3.756,7.951
51.661,3.71,7.849
51.776,3.71,7.849
51.88,3.756,7.376
51.998,3.756,7.376
52.103,3.733,7.849
52.214,3.756,7.849
52.346,3.733,7.749
52.454,3.733,7.749
52.561,3.756,7.466
52.671,3.756,7.466
52.785,3.733,7.749
52.92,3.733,7.749
53.025,3.756,7.466
53.134,3.756,7.466
53.24,3.756,7.652
53.346,3.756,7.652
53.441,3.756,7.466
53.532,3.756,7.466
53.624,3.756,7.466
53.718,3.756,7.466
53.81,3.733,7.558
53.911,3.733,7.558
53.999,3.733,7.376
54.097,3.733,7.376
54.189,3.756,7.849
54.28,3.756,7.849
54.375,3.756,8.503
54.469,3.733,8.503
54.565,3.733,7.849
54.657,3.733,7.849
54.751,3.756,6.957
54.85,3.756,6.957
54.951,3.71,7.376
55.058,3.71,7.376
55.147,3.733,8.163
55.251,3.733,8.163
55.349,3.756,7.466
55.452,3.756,7.466
55.548,3.756,7.558
55.644,3.756,7.558
55.736,3.756,7.849
55.826,3.756,7.849
55.928,3.756,7.652
56.012,3.756,7.652
56.107,3.733,8.273
56.199,3.733,8.273
56.295,3.71,7.951
56.397,3.71,7.951
56.488,3.756,7.558
56.577,3.733,7.558
56.669,3.71,8.055
56.763,3.71,8.055
56.865,3.733,6.957
56.96,3.733,6.957
57.05,3.733,8.055
57.142,3.733,8.055
57.237,3.733,7.466
57.327,3.733,7.466
57.42,3.71,7.376
57.501,3.71,7.376
57.595,3.756,7.466
57.69,3.756,7.466
57.784,3.71,7.652
57.882,3.71,7.652
57.972,3.733,7.202
58.07,3.733,7.202
58.158,3.756,7.376
58.257,3.756,7.376
58.349,3.688,7.951
58.443,3.688,7.951
58.539,3.71,7.951
58.628,3.71,7.951
58.713,3.71,7.202
58.806,3.71,7.202
58.93,3.71,7.037
59.057,3.71,7.037
59.17,3.71,7.376
59.283,3.71,7.376
59.388,3.733,7.951
59.495,3.733,7.951
59.603,3.733,7.652
59.719,3.733,7.652
59.841,3.71,7.849
59.957,3.71,7.849
60.063,3.756,7.849
60.171,3.756,7.849
60.296,3.756,7.118
60.391,3.756,7.118
60.486,3.71,7.202
60.601,3.71,7.202
60.807,3.733,7.466
60.987,3.71,7.466
61.121,3.71,7.849
61.26,3.71,7.849
61.37,3.756,7.951
61.494,3.756,7.951
61.601,3.733,7.466
61.729,3.733,7.466
61.867,3.71,7.376
61.995,3.71,7.376
62.124,3.733,7.652
62.261,3.733,7.652
62.406,3.733,8.055
62.517,3.733,8.055
62.625,3.756,7.652
62.733,3.756,7.652
62.827,3.71,7.652
62.935,3.71,7.652
63.046,3.733,7.466
63.15,3.733,7.466
63.272,3.733,7.558
63.363,3.733,7.558
63.472,3.756,8.055
63.669,3.756,8.055
63.788,3.756,7.558
63.903,3.779,7.558
64.027,3.779,7.652
64.135,3.802,7.652
64.257,3.756,7.749
64.379,3.756,7.749
64.487,3.756,7.288
64.598,3.779,7.288
64.737,3.733,7.288
64.862,3.733,7.288
64.984,3.779,7.202
65.086,3.779,7.202
65.199,3.756,7.376
65.307,3.756,7.376
65.412,3.802,7.849
65.515,3.802,7.849
65.608,3.756,7.558
65.704,3.756,7.558
65.808,3.779,7.466
65.913,3.779,7.466
66.014,3.779,7.288
66.116,3.802,7.288
66.252,3.779,7.376
66.372,3.779,7.376
66.476,3.779,7.466
66.585,3.802,7.466
66.691,3.802,7.376
66.793,3.802,7.376
66.888,3.826,7.749
66.975,3.826,7.749
67.063,3.802,7.558
67.144,3.802,7.558
67.248,3.826,7.288
67.334,3.85,7.288
67.427,3.85,7.376
67.52,3.826,7.376
67.613,3.826,7.652
67.709,3.826,7.652
67.802,3.802,7.951
67.908,3.802,7.951
67.986,3.802,7.951
68.067,3.802,7.951
68.148,3.756,7.288
68.243,3.666,7.288
68.334,3.601,7.466
68.415,3.58,7.466
68.51,3.382,7.652
68.602,3.58,7.652
68.683,3.459,7.951
68.775,3.401,7.951
68.868,3.309,7.288
68.96,3.291,7.288
69.056,3.256,7.558
69.149,3.239,7.558
69.232,3.108,7.558
69.327,3.156,7.558
69.419,3.076,7.558
69.514,3.123,7.558
69.608,3.076,7.466
69.688,3.123,7.466
69.784,3.076,7.558
69.878,3.061,7.558
69.967,3.156,7.288
70.064,3.123,7.288
70.16,3.061,7.652
70.255,3.076,7.652
70.348,3.156,7.951
70.425,3.156,7.951
70.507,3.256,7.652
70.6,3.205,7.652
70.695,3.291,7.466
70.79,3.291,7.466
70.881,3.291,7.202
70.963,3.291,7.202
71.041,3.274,7.749
71.126,3.274,7.749
71.217,3.291,7.118
71.3,3.291,7.118
71.402,3.42,7.558
71.495,3.401,7.558
71.583,3.309,7.202
71.684,4.281,7.202
71.782,3.924,8.055
71.868,4.081,8.055
71.94,,7.466
72.043,3.899,7.466
72.143,3.924,7.558
72.233,3.95,7.558
72.33,3.924,7.558
72.425,3.924,7.558
72.516,3.875,7.849
72.616,3.875,7.849
72.709,3.875,7.652
72.802,3.875,7.652
72.903,3.899,7.288
72.994,3.924,7.288
73.086,3.875,7.376
73.18,3.875,7.376
73.278,3.899,7.749
73.375,3.899,7.749
73.471,3.924,7.749
73.561,3.924,7.749
73.658,3.899,7.037
73.747,3.899,7.037
73.831,3.875,7.466
73.926,3.875,7.466
74.028,3.924,7.652
74.114,3.95,7.652
74.209,3.875,7.652
74.304,3.875,7.652
74.398,3.875,7.037
74.48,3.875,7.037
74.576,3.875,7.749
74.667,3.875,7.749
74.75,3.875,7.202
74.845,3.85,7.202
74.941,3.875,7.951
75.038,3.875,7.951
75.129,3.95,7.118
75.232,3.95,7.118
75.321,3.875,7.288
75.418,3.875,7.288
75.513,3.924,7.652
75.601,3.924,7.652
75.683,3.899,7.037
75.776,3.899,7.037
75.857,3.924,7.288
75.949,3.924,7.288
76.043,3.875,7.466
76.122,3.875,7.466
76.198,3.826,7.652
76.28,3.826,7.652
76.375,3.924,8.273
76.468,3.924,8.273
76.559,3.924,8.055
76.64,3.924,8.055
76.717,3.875,7.558
76.804,3.875,7.558
76.893,3.924,7.558
76.986,3.924,7.558
77.083,3.875,7.558
77.174,3.875,7.558
77.269,3.924,7.652
77.347,3.924,7.652
77.428,3.924,8.163
77.524,3.924,8.163
77.619,3.899,7.466
77.697,3.899,7.466
77.773,3.95,7.466
77.855,3.95,7.466
77.932,3.899,7.288
78.011,3.899,7.288
78.088,3.924,7.849
78.171,3.924,7.849
78.251,3.899,7.749
78.327,3.899,7.749
78.411,3.924,7.376
78.505,3.924,7.376
78.599,3.899,7.376
78.674,3.899,7.376
78.753,3.924,7.466
78.833,3.95,7.466
78.929,3.899,7.288
79.021,3.924,7.288
79.105,3.899,7.652
79.196,3.899,7.652
79.29,3.875,7.118
79.384,3.875,7.118
79.464,3.875,7.558
79.56,3.875,7.558
79.654,3.924,7.749
79.749,3.924,7.749
79.841,3.95,7.849
79.932,3.95,7.849
80.013,3.85,7.376
80.095,3.875,7.376
80.191,3.875,7.749
80.283,3.875,7.749
80.378,3.826,7.749
80.473,3.826,7.749
80.553,3.924,7.652
80.646,3.924,7.652
80.741,3.899,7.652
80.819,3.899,7.652
80.913,3.95,7.652
80.992,3.95,7.652
81.072,3.95,8.055
81.165,3.95,8.055
81.261,3.95,7.202
81.352,3.924,7.202
81.432,3.875,8.055
81.53,3.875,8.055
81.624,3.899,7.288
81.723,3.899,7.288
81.816,3.826,7.652
81.909,3.826,7.652
82.005,3.924,7.652
82.1,3.924,7.652
82.191,3.95,7.749
82.283,3.95,7.749
82.37,3.924,7.652
82.463,3.924,7.652
82.558,3.975,7.749
82.648,3.975,7.749
82.747,3.95,7.466
82.841,3.95,7.466
82.932,3.924,7.749
83.028,3.924,7.749
83.124,3.924,7.466
83.212,3.924,7.466
83.308,3.899,7.376
83.408,3.899,7.376
83.502,3.95,7.558
83.592,3.95,7.558
83.692,3.95,7.466
83.782,3.95,7.466
83.876,4.001,7.951
83.96,4.001,7.951
84.054,3.975,7.951
84.149,3.975,7.951
84.253,4.028,7.849
84.341,4.028,7.849
84.436,3.95,7.376
84.539,3.95,7.376
84.625,3.95,7.749
84.724,3.95,7.749
84.821,3.95,7.466
84.917,3.95,7.466
85.009,4.001,7.749
85.106,4.001,7.749
85.2,4.028,7.558
85.304,4.028,7.558
85.392,3.975,7.376
85.488,3.975,7.376
85.587,3.95,7.749
85.677,3.95,7.749
85.771,4.001,7.652
85.869,4.001,7.652
85.968,3.95,7.376
86.055,3.95,7.376
86.148,3.975,7.376
86.243,3.975,7.376
86.336,3.975,7.376
86.429,3.95,7.376
86.524,3.975,7.466
86.618,3.975,7.466
86.709,3.95,7.558
86.791,3.95,7.558
86.885,3.975,7.951
86.98,3.975,7.951
87.073,4.001,7.951
87.166,4.001,7.951
87.261,3.975,7.749
87.354,3.975,7.749
87.446,3.975,7.749
87.529,3.975,7.749
87.619,3.975,7.749
87.703,3.975,7.749
87.801,3.975,7.849
87.888,3.975,7.849
87.972,4.001,7.652
88.063,4.001,7.652
88.163,3.95,7.558
88.254,3.95,7.558
88.348,3.924,7.466
88.44,3.924,7.466
88.533,4.001,8.055
88.624,4.001,8.055
88.703,3.95,7.288
88.785,3.95,7.288
88.885,3.975,7.558
88.977,3.975,7.558
89.07,3.975,7.951
89.159,3.975,7.951
89.241,3.95,7.466
89.336,3.95,7.466
89.429,3.975,7.558
89.509,3.975,7.558
