time_s,phase,barbell_detected,barbell_x_px,barbell_y_px,barbell_horizontal_displacement_px,barbell_vertical_displacement_px,barbell_vertical_velocity_px_s,barbell_horizontal_velocity_px_s,barbell_max_height_px,barbell_x_m,barbell_y_m,barbell_z_depth_m,barbell_horizontal_displacement_m,barbell_vertical_displacement_m,barbell_vertical_velocity_m_s,barbell_horizontal_velocity_m_s,barbell_max_height_m
0.076,Setup,True,224.0,420.0,,,,,,-0.5351,0.929,3.222,,,,,
0.169,Setup,True,224.0,420.0,,,,,,-0.5351,0.929,3.222,,,,,
0.263,Setup,True,224.0,420.0,,,,,,-0.5351,0.929,3.222,,,,,
0.341,Setup,True,224.0,419.0,,,,,,-0.5351,0.9238,3.222,,,,,
0.422,Setup,True,225.0,419.0,,,,,,-0.5298,0.9238,3.222,,,,,
0.518,Setup,True,226.0,419.0,,,,,,-0.5219,0.9189,3.205,,,,,
0.61,Setup,True,226.0,417.0,,,,,,-0.5246,0.9133,3.222,,,,,
0.69,Setup,True,226.0,417.0,,,,,,-0.5274,0.9182,3.239,,,,,
0.786,Setup,True,226.0,415.0,,,,,,-0.5302,0.9124,3.256,,,,,
0.879,Setup,True,227.0,415.0,,,,,,-0.5221,0.9077,3.239,,,,,
0.975,Setup,True,227.0,412.0,,,,,,-0.5249,0.8966,3.256,,,,,
1.072,Setup,True,228.0,413.0,,,,,,-0.5142,0.8925,3.222,,,,,
1.163,Setup,True,228.0,412.0,,,,,,-0.5142,0.8873,3.222,,,,,
1.256,Setup,True,228.0,410.0,,,,,,-0.5169,0.8815,3.239,,,,,
1.35,Deadlift Phase,True,230.0,409.0,0.0,0.0,10.66,21.32,0.0,-0.5064,0.8762,3.239,0.0,-0.0,0.0559,0.1118,-0.0
1.446,Deadlift Phase,True,230.0,409.0,0.0,0.0,0.0,0.0,0.0,-0.5038,0.8716,3.222,0.0027,0.0046,0.0487,0.0281,0.0046
1.54,Deadlift Phase,True,230.0,406.0,0.0,3.0,31.84,0.0,3.0,-0.5064,0.8605,3.239,0.0,0.0157,0.1181,-0.0282,0.0157
1.619,Deadlift Phase,True,230.0,406.0,0.0,3.0,0.0,0.0,3.0,-0.5038,0.856,3.222,0.0027,0.0202,0.0571,0.0336,0.0202
1.714,Deadlift Phase,True,230.0,403.0,0.0,6.0,31.92,0.0,6.0,-0.5064,0.8448,3.239,0.0,0.0314,0.1192,-0.0283,0.0314
1.808,Deadlift Phase,True,231.0,403.0,1.0,6.0,0.0,10.52,6.0,-0.4985,0.8403,3.222,0.0079,0.0359,0.0467,0.0829,0.0359
1.903,Deadlift Phase,True,231.0,401.0,1.0,8.0,21.2,0.0,8.0,-0.5012,0.8343,3.239,0.0052,0.0419,0.0641,-0.0279,0.0419
1.992,Deadlift Phase,True,232.0,401.0,2.0,8.0,0.0,11.23,8.0,-0.4933,0.8299,3.222,0.0131,0.0463,0.0492,0.0881,0.0463
2.07,Deadlift Phase,True,233.0,398.0,3.0,11.0,37.84,12.61,11.0,-0.4907,0.8186,3.239,0.0157,0.0576,0.1431,0.0333,0.0576
2.15,Deadlift Phase,True,232.0,397.0,2.0,12.0,12.62,-12.62,12.0,-0.4907,0.8048,3.205,0.0157,0.0714,0.1739,-0.0005,0.0714
2.247,Deadlift Phase,True,232.0,395.0,2.0,14.0,21.1,0.0,14.0,-0.4933,0.7986,3.222,0.0131,0.0776,0.065,-0.0275,0.0776
2.339,Deadlift Phase,True,232.0,395.0,2.0,14.0,0.0,0.0,14.0,-0.4959,0.8029,3.239,0.0105,0.0734,-0.044,-0.0272,0.0776
2.421,Deadlift Phase,True,234.0,391.0,4.0,18.0,50.83,25.42,18.0,-0.488,0.786,3.256,0.0184,0.0902,0.2143,0.1009,0.0902
2.515,Deadlift Phase,True,234.0,391.0,4.0,18.0,0.0,0.0,18.0,-0.4829,0.7778,3.222,0.0235,0.0984,0.0862,0.0535,0.0984
2.61,Deadlift Phase,True,234.0,387.0,4.0,22.0,41.82,0.0,22.0,-0.488,0.7649,3.256,0.0184,0.1113,0.1345,-0.0533,0.1113
2.703,Deadlift Phase,True,234.0,387.0,4.0,22.0,0.0,0.0,22.0,-0.4803,0.7529,3.205,0.0261,0.1233,0.1287,0.0821,0.1233
2.797,Deadlift Phase,True,235.0,383.0,5.0,26.0,42.51,10.63,26.0,-0.4777,0.7361,3.222,0.0287,0.1401,0.1792,0.0284,0.1401
2.893,Deadlift Phase,True,235.0,384.0,5.0,25.0,-10.54,0.0,26.0,-0.4802,0.7452,3.239,0.0262,0.131,-0.0962,-0.0266,0.1401
2.987,Deadlift Phase,True,235.0,379.0,5.0,30.0,52.29,0.0,30.0,-0.4854,0.7268,3.274,0.021,0.1495,0.1928,-0.0543,0.1495
3.078,Deadlift Phase,True,235.0,379.0,5.0,30.0,0.0,0.0,30.0,-0.4777,0.7152,3.222,0.0287,0.161,0.126,0.0842,0.161
3.163,Deadlift Phase,True,235.0,375.0,5.0,34.0,49.35,0.0,34.0,-0.4827,0.7017,3.256,0.0237,0.1745,0.1669,-0.0622,0.1745
3.251,Deadlift Phase,True,235.0,375.0,5.0,34.0,0.0,0.0,34.0,-0.4802,0.698,3.239,0.0262,0.1782,0.0407,0.028,0.1782
3.343,Deadlift Phase,True,235.0,370.0,5.0,39.0,53.49,0.0,39.0,-0.4854,0.6791,3.274,0.021,0.1971,0.2027,-0.0555,0.1971
3.423,Deadlift Phase,True,235.0,371.0,5.0,38.0,-12.56,0.0,39.0,-0.4751,0.67,3.205,0.0313,0.2063,0.1146,0.1285,0.2063
3.518,Deadlift Phase,True,234.0,365.0,4.0,44.0,64.15,-10.69,44.0,-0.488,0.649,3.256,0.0184,0.2272,0.224,-0.1372,0.2272
3.615,Deadlift Phase,True,235.0,366.0,5.0,43.0,-10.35,10.35,44.0,-0.4777,0.6475,3.222,0.0287,0.2288,0.0162,0.1067,0.2288
3.709,Deadlift Phase,True,234.0,361.0,4.0,48.0,52.47,-10.49,48.0,-0.4854,0.6247,3.239,0.021,0.2516,0.2391,-0.0815,0.2516
3.809,Deadlift Phase,True,234.0,360.0,4.0,49.0,10.57,0.0,49.0,-0.4803,0.6129,3.205,0.0261,0.2633,0.1241,0.0539,0.2633
3.895,Deadlift Phase,True,234.0,355.0,4.0,54.0,55.16,0.0,54.0,-0.4854,0.5932,3.239,0.021,0.283,0.2173,-0.0562,0.283
3.975,Deadlift Phase,True,233.0,355.0,3.0,54.0,0.0,-12.37,54.0,-0.4855,0.587,3.205,0.0209,0.2892,0.077,-0.0012,0.2892
4.057,Deadlift Phase,True,233.0,350.0,3.0,59.0,63.08,0.0,59.0,-0.4933,0.57,3.256,0.0132,0.3062,0.2145,-0.0975,0.3062
4.153,Jump Phase,True,233.0,350.0,3.0,59.0,0.0,0.0,59.0,-0.4907,0.567,3.239,0.0157,0.3092,0.0312,0.027,0.3092
4.252,Jump Phase,True,232.0,344.0,2.0,65.0,64.09,-10.68,65.0,-0.4985,0.5384,3.256,0.0079,0.3378,0.3058,-0.0838,0.3378
4.342,Jump Phase,True,232.0,345.0,2.0,64.0,-10.26,0.0,65.0,-0.4907,0.5351,3.205,0.0157,0.3411,0.0333,0.0801,0.3411
4.442,Jump Phase,True,230.0,338.0,0.0,71.0,70.96,-20.27,71.0,-0.5119,0.5096,3.274,-0.0055,0.3666,0.2591,-0.2146,0.3666
4.535,Jump Phase,True,230.0,338.0,0.0,71.0,0.0,0.0,71.0,-0.4959,0.4937,3.172,0.0105,0.3825,0.1746,0.1754,0.3825
4.634,Jump Phase,True,229.0,331.0,-1.0,78.0,71.93,-10.28,78.0,-0.5143,0.4699,3.256,-0.0079,0.4063,0.2446,-0.1891,0.4063
4.726,Jump Phase,True,229.0,331.0,-1.0,78.0,0.0,0.0,78.0,-0.5011,0.4578,3.172,0.0053,0.4184,0.1255,0.1374,0.4184
4.821,Jump Phase,True,228.0,326.0,-2.0,83.0,54.53,-10.91,83.0,-0.5196,0.4436,3.256,-0.0132,0.4327,0.1551,-0.2022,0.4327
4.91,Jump Phase,True,228.0,327.0,-2.0,82.0,-10.74,0.0,83.0,-0.5009,0.4327,3.139,0.0055,0.4435,0.1166,0.2004,0.4435
5.013,Jump Phase,True,226.0,320.0,-4.0,89.0,74.04,-21.15,89.0,-0.5331,0.4142,3.274,-0.0267,0.462,0.1954,-0.34,0.462
5.1,Jump Phase,True,226.0,320.0,-4.0,89.0,0.0,0.0,89.0,-0.5111,0.3971,3.139,-0.0047,0.4791,0.1815,0.2335,0.4791
5.195,Jump Phase,True,225.0,313.0,-5.0,96.0,73.64,-10.52,96.0,-0.5354,0.3751,3.256,-0.029,0.5012,0.2322,-0.2559,0.5012
5.293,Jump Phase,True,225.0,313.0,-5.0,96.0,0.0,0.0,96.0,-0.5136,0.3598,3.123,-0.0071,0.5165,0.1646,0.2349,0.5165
5.387,Jump Phase,True,224.0,307.0,-6.0,102.0,60.27,-10.05,102.0,-0.5322,0.3381,3.205,-0.0258,0.5381,0.2177,-0.1876,0.5381
5.49,Jump Phase,True,224.0,307.0,-6.0,102.0,0.0,0.0,102.0,-0.5241,0.3329,3.156,-0.0177,0.5433,0.0534,0.084,0.5433
5.583,Jump Phase,True,223.0,301.0,-7.0,108.0,64.13,-10.69,108.0,-0.5403,0.3086,3.222,-0.0339,0.5676,0.2599,-0.1729,0.5676
5.673,Jump Phase,True,223.0,300.0,-7.0,109.0,10.49,0.0,109.0,-0.5237,0.2941,3.123,-0.0173,0.5822,0.1524,0.1741,0.5822
5.764,Jump Phase,True,223.0,294.0,-7.0,115.0,66.15,0.0,115.0,-0.5431,0.2735,3.239,-0.0367,0.6027,0.2263,-0.2145,0.6027
5.861,Jump Phase,True,223.0,293.0,-7.0,116.0,10.34,0.0,116.0,-0.5185,0.2561,3.092,-0.0121,0.6201,0.1801,0.2549,0.6201
5.956,Jump Phase,True,225.0,287.0,-5.0,122.0,62.15,20.72,122.0,-0.5243,0.2331,3.188,-0.0178,0.6431,0.2382,-0.0598,0.6431
6.051,Jump Phase,True,226.0,287.0,-4.0,122.0,0.0,10.7,122.0,-0.5061,0.2273,3.108,0.0004,0.649,0.0626,0.1946,0.649
6.148,Jump Phase,True,229.0,280.0,-1.0,129.0,72.43,31.04,129.0,-0.5036,0.197,3.188,0.0028,0.6792,0.3131,0.0255,0.6792
6.239,Jump Phase,True,229.0,280.0,-1.0,129.0,0.0,0.0,129.0,-0.4884,0.1911,3.092,0.018,0.6851,0.0639,0.1634,0.6851
6.335,Jump Phase,True,233.0,273.0,3.0,136.0,73.12,41.79,136.0,-0.4805,0.1601,3.172,0.0259,0.7161,0.3237,0.0826,0.7161
6.431,Jump Phase,True,233.0,274.0,3.0,135.0,-10.49,0.0,136.0,-0.466,0.1602,3.076,0.0404,0.716,-0.0014,0.1526,0.7161
6.528,Jump Phase,True,238.0,267.0,8.0,142.0,70.66,50.47,142.0,-0.4501,0.128,3.139,0.0563,0.7483,0.3257,0.1602,0.7483
6.623,Jump Phase,True,238.0,267.0,8.0,142.0,0.0,0.0,142.0,-0.4411,0.1254,3.076,0.0653,0.7508,0.0275,0.0968,0.7508
6.724,Jump Phase,True,242.0,260.0,12.0,149.0,72.17,41.24,149.0,-0.4298,0.0924,3.139,0.0766,0.7838,0.3401,0.1165,0.7838
6.811,Jump Phase,True,242.0,260.0,12.0,149.0,0.0,0.0,149.0,-0.4212,0.0906,3.076,0.0853,0.7857,0.0204,0.0948,0.7857
6.91,Jump Phase,True,246.0,253.0,16.0,156.0,71.22,40.69,156.0,-0.4012,0.0557,3.076,0.1052,0.8205,0.3544,0.2027,0.8205
6.999,Jump Phase,True,247.0,253.0,17.0,156.0,0.0,11.17,156.0,-0.4023,0.0566,3.123,0.1041,0.8197,-0.0095,-0.012,0.8205
7.093,Jump Phase,True,251.0,246.0,21.0,163.0,75.66,43.23,163.0,-0.3802,0.0211,3.108,0.1262,0.8551,0.3834,0.2385,0.8551
7.193,Jump Phase,True,251.0,246.0,21.0,163.0,0.0,0.0,163.0,-0.3881,0.0215,3.172,0.1183,0.8547,-0.0044,-0.0786,0.8551
7.284,Jump Phase,True,254.0,238.0,24.0,171.0,87.15,32.68,171.0,-0.3669,-0.0192,3.123,0.1395,0.8955,0.444,0.2306,0.8955
7.386,Jump Phase,True,255.0,238.0,25.0,171.0,0.0,10.36,171.0,-0.3714,-0.0197,3.205,0.1351,0.896,0.0052,-0.046,0.896
7.474,Jump Phase,True,259.0,231.0,29.0,178.0,73.88,42.21,178.0,-0.34,-0.0543,3.108,0.1664,0.9306,0.3652,0.3311,0.9306
7.569,Jump Phase,True,259.0,230.0,29.0,179.0,10.67,0.0,179.0,-0.3525,-0.0615,3.222,0.154,0.9378,0.0769,-0.1331,0.9378
7.671,Jump Phase,True,261.0,223.0,31.0,186.0,73.15,20.9,186.0,-0.3315,-0.095,3.123,0.1749,0.9712,0.3499,0.2189,0.9712
7.76,Jump Phase,True,262.0,223.0,32.0,186.0,0.0,10.47,186.0,-0.3386,-0.0986,3.239,0.1678,0.9748,0.0369,-0.074,0.9748
7.858,Jump Phase,True,264.0,216.0,34.0,193.0,71.52,20.43,193.0,-0.3163,-0.1304,3.123,0.1901,1.0066,0.3253,0.2272,1.0066
7.958,Jump Phase,True,264.0,215.0,34.0,194.0,9.95,0.0,194.0,-0.3316,-0.142,3.274,0.1748,1.0182,0.1155,-0.1522,1.0182
8.05,Jump Phase,True,267.0,207.0,37.0,202.0,87.35,32.76,202.0,-0.3044,-0.1777,3.156,0.2021,1.054,0.3902,0.2979,1.054
8.147,Jump Phase,True,267.0,207.0,37.0,202.0,0.0,0.0,202.0,-0.3157,-0.1844,3.274,0.1907,1.0606,0.0688,-0.1179,1.0606
8.243,Jump Phase,True,269.0,200.0,39.0,209.0,73.15,20.9,209.0,-0.2925,-0.2123,3.139,0.2139,1.0886,0.2921,0.2423,1.0886
8.342,Jump Phase,True,269.0,199.0,39.0,210.0,10.78,0.0,210.0,-0.3051,-0.2268,3.274,0.2013,1.103,0.1556,-0.1357,1.103
8.439,Jump Phase,True,270.0,193.0,40.0,216.0,60.86,10.14,216.0,-0.2935,-0.2531,3.205,0.2129,1.1293,0.2672,0.1179,1.1293
8.529,Jump Phase,True,271.0,192.0,41.0,217.0,10.61,10.61,217.0,-0.2945,-0.2638,3.274,0.2119,1.1401,0.114,-0.0108,1.1401
8.622,Jump Phase,True,271.0,185.0,41.0,224.0,76.53,0.0,224.0,-0.2868,-0.293,3.188,0.2196,1.1692,0.319,0.0846,1.1692
8.683,Jump Phase,False,,,,,,,,,,,,,,,
8.783,Jump Phase,True,273.0,179.0,43.0,230.0,36.27,12.09,230.0,-0.2779,-0.3257,3.205,0.2285,1.2019,0.1976,0.0535,1.2019
8.871,Jump Phase,True,272.0,179.0,42.0,230.0,0.0,-11.42,230.0,-0.2892,-0.3327,3.274,0.2172,1.2089,0.08,-0.1288,1.2089
8.963,Jump Phase,True,273.0,172.0,43.0,237.0,74.93,10.7,237.0,-0.2779,-0.362,3.205,0.2285,1.2382,0.3135,0.1208,1.2382
9.059,Jump Phase,True,273.0,172.0,43.0,237.0,0.0,0.0,237.0,-0.2824,-0.3678,3.256,0.2241,1.244,0.0601,-0.0461,1.244
9.154,Jump Phase,True,272.0,167.0,42.0,242.0,54.09,-10.82,242.0,-0.2831,-0.3879,3.205,0.2233,1.2641,0.2182,-0.0083,1.2641
9.247,Jump Phase,True,272.0,167.0,42.0,242.0,0.0,0.0,242.0,-0.2861,-0.392,3.239,0.2203,1.2683,0.0435,-0.0317,1.2683
9.341,Jump Phase,True,272.0,162.0,42.0,247.0,52.75,0.0,247.0,-0.2846,-0.416,3.222,0.2218,1.2923,0.2533,0.0158,1.2923
9.431,Jump Phase,True,272.0,162.0,42.0,247.0,0.0,0.0,247.0,-0.2861,-0.4182,3.239,0.2203,1.2945,0.0243,-0.0166,1.2945
9.51,Jump Phase,True,271.0,157.0,41.0,252.0,63.05,-12.61,252.0,-0.2868,-0.4374,3.188,0.2196,1.3137,0.2422,-0.0083,1.3137
9.606,Jump Phase,True,270.0,158.0,40.0,251.0,-10.58,-10.58,252.0,-0.2966,-0.4392,3.239,0.2098,1.3154,0.0186,-0.104,1.3154
9.698,Jump Phase,True,269.0,155.0,39.0,254.0,32.23,-10.74,254.0,-0.3019,-0.4549,3.239,0.2045,1.3311,0.1689,-0.0563,1.3311
9.793,Jump Phase,True,269.0,154.0,39.0,255.0,10.6,0.0,255.0,-0.3019,-0.4602,3.239,0.2045,1.3364,0.0556,0.0,1.3364
9.887,Jump Phase,True,267.0,151.0,37.0,258.0,31.32,-20.88,258.0,-0.3107,-0.4734,3.222,0.1957,1.3496,0.1381,-0.0924,1.3496
9.983,Jump Phase,True,267.0,151.0,37.0,258.0,0.0,0.0,258.0,-0.314,-0.4784,3.256,0.1924,1.3546,0.0537,-0.0352,1.3546
10.072,Jump Phase,True,264.0,149.0,34.0,260.0,21.9,-32.85,260.0,-0.3281,-0.4864,3.239,0.1783,1.3626,0.0874,-0.1543,1.3626
10.15,Jump Phase,True,264.0,149.0,34.0,260.0,0.0,0.0,260.0,-0.3281,-0.4864,3.239,0.1783,1.3626,-0.0,0.0,1.3626
10.246,Catch Phase,True,261.0,147.0,31.0,262.0,20.92,-31.38,262.0,-0.342,-0.4942,3.222,0.1644,1.3705,0.0824,-0.1457,1.3705
10.339,Catch Phase,True,261.0,147.0,31.0,262.0,0.0,0.0,262.0,-0.3438,-0.4968,3.239,0.1626,1.3731,0.0277,-0.0192,1.3731
10.437,Catch Phase,True,259.0,147.0,29.0,262.0,0.0,-20.94,262.0,-0.3543,-0.4968,3.239,0.1521,1.3731,-0.0,-0.1098,1.3731
10.525,Catch Phase,True,259.0,147.0,29.0,262.0,0.0,0.0,262.0,-0.3543,-0.4968,3.239,0.1521,1.3731,-0.0,0.0,1.3731
10.607,Catch Phase,True,257.0,147.0,27.0,262.0,0.0,-25.03,262.0,-0.3648,-0.4968,3.239,0.1416,1.3731,-0.0,-0.1313,1.3731
10.701,Catch Phase,True,257.0,146.0,27.0,263.0,10.65,0.0,263.0,-0.3629,-0.4995,3.222,0.1435,1.3757,0.0277,0.0204,1.3757
10.777,Catch Phase,True,255.0,146.0,25.0,263.0,0.0,-25.66,263.0,-0.3753,-0.5021,3.239,0.1311,1.3783,0.0338,-0.1591,1.3783
10.859,Catch Phase,True,255.0,147.0,25.0,262.0,-12.38,0.0,263.0,-0.3753,-0.4968,3.239,0.1311,1.3731,-0.0649,0.0,1.3783
10.953,Catch Phase,True,254.0,147.0,24.0,262.0,0.0,-10.63,263.0,-0.3805,-0.4968,3.239,0.1259,1.3731,-0.0,-0.0558,1.3783
11.034,Catch Phase,True,253.0,147.0,23.0,262.0,0.0,-12.45,263.0,-0.3858,-0.4968,3.239,0.1206,1.3731,-0.0,-0.0653,1.3783
11.128,Catch Phase,True,252.0,147.0,22.0,262.0,0.0,-10.63,263.0,-0.391,-0.4968,3.239,0.1154,1.3731,-0.0,-0.0558,1.3783
11.207,Catch Phase,True,252.0,147.0,22.0,262.0,0.0,0.0,263.0,-0.389,-0.4942,3.222,0.1174,1.3705,-0.0328,0.0258,1.3783
11.304,Catch Phase,True,251.0,148.0,21.0,261.0,-10.36,-10.36,263.0,-0.3963,-0.4916,3.239,0.1101,1.3678,-0.0273,-0.0756,1.3783
11.398,Overhead Squat Phase,True,250.0,148.0,20.0,261.0,0.0,-10.68,263.0,-0.4036,-0.4942,3.256,0.1028,1.3704,0.0275,-0.0785,1.3783
11.492,Overhead Squat Phase,True,248.0,148.0,18.0,261.0,0.0,-21.17,263.0,-0.4142,-0.4942,3.256,0.0922,1.3704,-0.0,-0.1116,1.3783
11.582,Overhead Squat Phase,True,249.0,148.0,19.0,261.0,0.0,11.06,263.0,-0.4068,-0.4916,3.239,0.0997,1.3678,-0.0285,0.0819,1.3783
11.663,Overhead Squat Phase,True,247.0,148.0,17.0,261.0,0.0,-24.69,263.0,-0.4173,-0.4916,3.239,0.0892,1.3678,-0.0,-0.1295,1.3783
11.74,Overhead Squat Phase,True,247.0,148.0,17.0,261.0,0.0,0.0,263.0,-0.4151,-0.489,3.222,0.0914,1.3653,-0.0334,0.0283,1.3783
11.822,Overhead Squat Phase,True,246.0,149.0,16.0,260.0,-12.43,-12.43,263.0,-0.4225,-0.4864,3.239,0.0839,1.3626,-0.0331,-0.0924,1.3783
11.902,Overhead Squat Phase,True,246.0,149.0,16.0,260.0,0.0,0.0,263.0,-0.4203,-0.4838,3.222,0.0861,1.36,-0.0315,0.0274,1.3783
11.997,Overhead Squat Phase,True,245.0,149.0,15.0,260.0,0.0,-10.56,263.0,-0.4255,-0.4838,3.222,0.0809,1.36,-0.0,-0.0551,1.3783
12.091,Overhead Squat Phase,True,245.0,149.0,15.0,260.0,0.0,0.0,263.0,-0.4277,-0.4864,3.239,0.0787,1.3626,0.0269,-0.0236,1.3783
12.183,Overhead Squat Phase,True,244.0,149.0,14.0,260.0,0.0,-11.04,263.0,-0.433,-0.4864,3.239,0.0734,1.3626,-0.0,-0.0579,1.3783
12.265,Overhead Squat Phase,True,244.0,149.0,14.0,260.0,0.0,0.0,263.0,-0.433,-0.4864,3.239,0.0734,1.3626,-0.0,0.0,1.3783
12.356,Overhead Squat Phase,True,243.0,148.0,13.0,261.0,10.5,-10.5,263.0,-0.4359,-0.489,3.222,0.0705,1.3653,0.0279,-0.0309,1.3783
12.437,Overhead Squat Phase,True,243.0,148.0,13.0,261.0,0.0,0.0,263.0,-0.4359,-0.489,3.222,0.0705,1.3653,-0.0,0.0,1.3783
12.513,Overhead Squat Phase,True,242.0,147.0,12.0,262.0,12.93,-12.93,263.0,-0.4411,-0.4942,3.222,0.0653,1.3705,0.0674,-0.0674,1.3783
12.595,Overhead Squat Phase,True,242.0,146.0,12.0,263.0,12.59,0.0,263.0,-0.4435,-0.5021,3.239,0.0629,1.3783,0.0988,-0.0293,1.3783
12.69,Overhead Squat Phase,True,241.0,145.0,11.0,264.0,10.42,-10.42,264.0,-0.4464,-0.5047,3.222,0.06,1.3809,0.0269,-0.0301,1.3809
12.785,Overhead Squat Phase,True,242.0,146.0,12.0,263.0,-10.65,10.65,264.0,-0.4435,-0.5021,3.239,0.0629,1.3783,-0.0274,0.0308,1.3809
12.875,Overhead Squat Phase,True,241.0,144.0,11.0,265.0,22.04,-11.02,265.0,-0.4464,-0.5099,3.222,0.06,1.3861,0.0858,-0.0318,1.3861
12.956,Overhead Squat Phase,True,241.0,144.0,11.0,265.0,0.0,0.0,265.0,-0.4511,-0.5153,3.256,0.0553,1.3915,0.0655,-0.0574,1.3915
13.035,Overhead Squat Phase,True,240.0,142.0,10.0,267.0,25.3,-12.65,267.0,-0.454,-0.5231,3.239,0.0524,1.3993,0.0986,-0.0366,1.3993
13.112,Overhead Squat Phase,True,240.0,142.0,10.0,267.0,0.0,0.0,267.0,-0.4563,-0.5258,3.256,0.0501,1.402,0.0358,-0.0311,1.402
13.192,Overhead Squat Phase,True,239.0,140.0,9.0,269.0,24.84,-12.42,269.0,-0.4616,-0.5363,3.256,0.0448,1.4126,0.1309,-0.0655,1.4126
13.289,Overhead Squat Phase,True,239.0,139.0,9.0,270.0,10.43,0.0,270.0,-0.4592,-0.5388,3.239,0.0472,1.415,0.0255,0.0251,1.415
